userID,tag,weight
6b7be37db07695899e008f32f34efe71,0,1.0933193889133919
6e6c74ea0213552133afdd01978d8628,0,1.0933193889133923
6eb6fb5cd85e6cda3248ff77258b5a7d,0,1.0933193889133928
795eae66593ecf0ff0da1ebff8ddca39,0,1.0933193889133919
7b3c0779e055efa522f6e652ab8cd85f,0,1.093319388913392
7bddc10efddc1e3ec9ad5376c6155be6,0,1.0933193889133923
7bf31d0aea9274652654b8d9a444b2c3,1,0.6341879954595
7c1d96824eec2a7d746258b2ea75ee71,0,1.093319388913392
7cf0943284f8de996bde2928a8d90f9d,0,1.0933193889133923
7e4eedf5a9915799b9fe57f8f9a4e78f,0,1.093319388913392
7f1ac7a3245c60b660fadf9f67cfb06a,0,1.093319388913392
7ffacadccc9e5feb5545ff74330af87f,0,1.0933193889133928
810321ca3d72f8d39c059312dfa6d39d,0,1.093319388913392
88e521d58cce0f30c9c4afc1e168e5f2,0,1.0933193889133916
8bba06ea94903fd9aaf8ae7b02731ee0,0,1.093319388913392
8c0c61a2625743316e34fc54aafe967a,0,1.093319388913392
8c636e4a374ab2e40d3d9f42d13814ca,0,1.093319388913392
8d649f9547b311a371148bd30ad33968,0,1.0933193889133919
8dbd817aa9a235a9cf97ca3ec30068c1,0,1.093319388913392
943fc98749d81570cc131b8011ca95b7,0,1.093319388913392
950d19e85f0c6b643976e97d83309747,0,1.0933193889133925
96eb5975a6d37537d1c517adc8b8b3f3,0,1.0933193889133919
9cb7f0630a60358442d4f1670ac63cb9,0,1.0933193889133916
9d6e3ee33c4bd3c654a611ed8ba9dbf9,0,1.093319388913392
9ec205d8fcff605cf0de2af9859261a1,1,0.634187995459503
a1cb91ccb027c91c2e99bef970a57bc1,0,1.0933193889133923
a7774687a562614e66666474733e5afd,0,1.093319388913392
a953ba09c22ddcf45f00e6c4b09f9942,0,1.093319388913392
a9fceae1bc46781f23c6607c2f691b11,1,0.6341879954595033
ab12d0af9030fca1c19462d5a501fc36,0,1.0933193889133923
addfe3b085dd054eb3540eff537fdf6f,0,1.0933193889133923
b2233044bc758ce2be27bc21af15bd82,0,1.0933193889133919
b2780b6f8dd0dc9760831e5b8aae617b,1,0.6341879954595033
b4c5f4934a244b6b5815faf1401ee021,1,0.6341879954595042
b6dc22b3af2bf63bc0a645b997c924e2,0,1.093319388913392
b82beb2e22364a5f7490ec3b4335bf61,0,1.093319388913392
be0f097cdd6a27e9ff42a77827d62e3b,0,1.093319388913392
bfdfbc2c8fd9c2b6586f9970725c49db,1,0.6341879954595028
c051a92592d9ee48007e746abd71d99e,1,0.634187995459504
c2664fec41b3b843d470329994707f58,1,0.6341879954595038
c3bdab0b17b1e30ca94fc5e64eb80bfa,0,1.0933193889133919
c6e0d6f70a43f61d3d0a85d9d5c71f7d,1,0.6341879954595028
c79a3a3ca61cf6c5885fe5e7ef49f453,0,1.093319388913392
c98ebd943889b06c39df4d1e5dfacfb4,0,1.093319388913392
cdac9572fc0912e0a90058a707d4e482,0,1.093319388913392
ce83d277375047b5fd078f7eb3d3bd0d,0,1.093319388913392
cfe9e2e24094372cbfa650a1eac5f527,0,1.093319388913392
d02073f390a269e6442d7ee7144f936d,0,1.093319388913392
d21df92671bc1715bccc7dfd36ece5c8,1,0.6341879954595021
d2e1d1fd59afb0da0f1740933bdd8843,0,1.093319388913392
d3f860d816669fd3a3c727658037137e,0,1.093319388913392
d454da3b90d23661cf64065a183fa2e2,0,1.093319388913392
d49bd0a26ab801e78cb11122dffd70cf,0,1.093319388913392
d4cbbab424f6b9d2163ea684876fa3b3,1,0.6341879954595034
dd8be855e0aa19f75d72be4edf834940,0,1.093319388913392
ddcd4a03984eb9e2c05324da4db8a4bf,1,0.6341879954595036
e0422a00cc7857001a40c4dc8c9fad37,0,1.093319388913392
e195002a3cda22ac8b7c3346ef3f75a6,0,1.093319388913392
e52d95f34f944c17b3ba66f3f8022a16,1,0.6341879954595034
e5d6fe1dade5aa4454d9a23b2d1304b7,0,1.0933193889133919
e708930b390cfc6e5d30fd2f6a0415a2,0,1.093319388913392
ebafbf9e675e3152eb5e40984b39e393,0,1.093319388913392
ef2424496b8141c56f0e2d0d7bca7d48,0,1.0933193889133919
ef2dfac1408608d336fc8c5920e5cef7,0,1.093319388913392
efd19c660c08384c6c6693165a07eaf7,0,1.093319388913392
f0340eaf2e122d51105adc40fb4838f0,0,1.093319388913392
f55618e9abe120ae7a2b0fa839521b99,0,1.093319388913392
f8e2837a895b64b025947cf1a2c8762e,1,0.6341879954595031
fb0423336c8523e8c84053c8d87cec9b,1,0.6341879954595038
fb063af8d1221e5da806a1882ed99d9a,0,1.093319388913392
fb0a7e59d58643ba9c09fd72047b366d,0,1.093319388913392
fc75b37c0c43070110adeb047f142199,0,1.0933193889133919
fe09ef70afb3b28c1971f029e14f6552,1,0.6341879954595031
